Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
EAD069f001;Durchgehender Stift;logisch;pc-6.1
AAA959f001;Klingendurchmesser;numerisch;pc-6.1
AAC133f001;Heftlänge;numerisch;pc-6.1
AAC984f001;Aufnahmedurchmesser;numerisch;pc-6.1
EAB644f001;Vierkant 6 mm;logisch;pc-6.1
EAB645f001;Vierkant 8 mm;logisch;pc-6.1
EAC338f001;Schaufelblatt;alphanumerisch;pc-6.1
EAB191f001;Schnurlänge;numerisch;pc-6.1
EAB105f001;Arbeitsdruck;numerisch;pc-6.1
EAC544f001;Max. Schlauchbeutelinhalt;numerisch;pc-6.1
EAB153f001;Rückenstärke;numerisch;pc-6.1
EAD077f001;Durchmesser der Klinge;numerisch;pc-6.1
EAD146f001;Geeignet für Linkshänder;logisch;pc-6.1
EAD154f001;Geeignet für Rechtshänder;logisch;pc-6.1
EAB122f001;Klingenstärke;numerisch;pc-6.1
EAB123f001;Sollbruchstellen;numerisch;pc-6.1
EAB028f001;Länge geöffnet;numerisch;pc-6.1
AAA967f001;Klingenmaterial;alphanumerisch;pc-6.1
AAA585f001;Schneidenlänge;numerisch;pc-6.1
AAB746f001;Maulbreite;numerisch;pc-6.1
EAC499f001;Drahtdurchmesser;numerisch;pc-6.1
AAB615f001;Form;numerisch;pc-6.1
AAB745f001;Zangenbacke;alphanumerisch;pc-6.1
EAC552f001;Min. Schnittbereich;numerisch;pc-6.1
EAC545f001;Max. Schnittbereich;numerisch;pc-6.1
EAB066f001;Schneidraddurchmesser;numerisch;pc-6.1
AAB735f002;Schneidleistung Stahlblech;numerisch;pc-6.1
AAB736f001;Schneidleistung Edelstahlblech, rostfrei;numerisch;pc-6.1
AAB740f001;Schneiden-Qualität;alphanumerisch;pc-6.1
AAB741f001;Rechts-/linksschneidend;alphanumerisch;pc-6.1
AAB742f001;Schneide;alphanumerisch;pc-6.1
AAB739f001;Scherenkopf;alphanumerisch;pc-6.1
AAC586f001;Min. Scheibendurchmesser;numerisch;pc-6.1
AAC588f001;Anzahl der Messer;numerisch;pc-6.1
AAC589f001;Maßeinteilung;logisch;pc-6.1
AAC590f001;Prismaschiene;logisch;pc-6.1
AAA573f001;Scherenlänge;numerisch;pc-6.1
AAA574f001;Schneidrichtung;alphanumerisch;pc-6.1
AAA577f001;Scherenöffnung;numerisch;pc-6.1
AAA578f001;Scherengewicht;numerisch;pc-6.1
EAD036f001;Ausführung/Betätigung;alphanumerisch;pc-6.1
EAD150f001;Geeignet für max. Kabeldurchmesser;numerisch;pc-6.1
EAD256f001;Max. Kabelquerschnitt;numerisch;pc-6.1
EAD151f001;Geeignet für mehrdrähtige Leiter;logisch;pc-6.1
EAD137f001;Geeignet für feindrähtige Leiter;logisch;pc-6.1
EAD148f001;Geeignet für massive Leiter;logisch;pc-6.1
EAD160f001;Geeignet für Stahldrahtumflechtung;logisch;pc-6.1
EAD383f001;Mit Schneidkopf auswechselbar;logisch;pc-6.1
EAD382f001;Mit Schneidbacken auswechselbar;logisch;pc-6.1
EAD325f001;Mit Abisolierfunktion;logisch;pc-6.1
EAD435f001;Schutzisoliert 1000 V;logisch;pc-6.1
AAD160f001;Griffausführung;alphanumerisch;pc-6.1
EAD487f001;VDE geprüft;logisch;pc-6.1
EAD330f001;Mit Aufprallschutz;logisch;pc-6.1
AAC153f001;Für min. Rohrdurchmesser;numerisch;pc-6.1
AAC155f001;Ratschenvorschub;logisch;pc-6.1
EAD312f001;Min. Rohrdurchmesser;numerisch;pc-6.1
EAD262f001;Max. Rohrdurchmesser;numerisch;pc-6.1
AAA815f001;Antriebsvierkant;alphanumerisch;pc-6.1
EAD001f001;Abtriebsvierkant;alphanumerisch;pc-6.1
EAD249f001;Max. Eingangsdrehmoment;numerisch;pc-6.1
AAA587f001;Messprinzip für Drehwinkel;alphanumerisch;pc-6.1
AAA586f001;Messprinzip für Drehmoment;alphanumerisch;pc-6.1
AAA588f001;Messprinzip für Streckgrenze;alphanumerisch;pc-6.1
AAA589f001;Messprinzip für Audit, Verschraubung;alphanumerisch;pc-6.1
AAA410f001;Anzeige;alphanumerisch;pc-6.1
AAA411f001;Min. Drehmomentbereich;numerisch;pc-6.1
AAA412f001;Max. Drehmomentbereich;numerisch;pc-6.1
AAA413f001;Genauigkeit nach ISO 6789 +/-;numerisch;pc-6.1
AAA414f001;Mit Prüfzertifikat gemäß ISO 6789;logisch;pc-6.1
AAA415f001;Drehmomentwerkzeugaufnahme;alphanumerisch;pc-6.1
AAA416f001;Werkzeugaufnahmeform;alphanumerisch;pc-6.1
AAA591f001;Länge Drehmomentschlüssel;numerisch;pc-6.1
AAA592f001;Gewicht Drehmomentschlüssel;numerisch;pc-6.1
AAA590f001;Daten protokollierbar;logisch;pc-6.1
AAA418f001;Hauptskalenteilung;numerisch;pc-6.1
AAA417f001;Hauptskaleneinheit in;alphanumerisch;pc-6.1
AAA420f001;Nebenskalenteilung;numerisch;pc-6.1
AAA419f001;Nebenskaleneinheit in;alphanumerisch;pc-6.1
EAB372f001;Kopfbreite;numerisch;pc-6.1
EAB373f001;Mit Ring;logisch;pc-6.1
EAB374f001;Schlüsselweite Ring;numerisch;pc-6.1
EAB375f001;Ausführung Ring;alphanumerisch;pc-6.1
EAB376f001;Gesamtlänge (in Zoll);alphanumerisch;pc-6.1
AAA802f001;Kopfdicke;numerisch;pc-6.1
AAA801f001;Außenmaß (b);numerisch;pc-6.1
AAA793f001;Min. Kopfhöhe;numerisch;pc-6.1
AAA794f001;Max. Kopfhöhe;numerisch;pc-6.1
AAA785f001;Außenmaß (b1);numerisch;pc-6.1
AAA786f001;Außenmaß (b2);numerisch;pc-6.1
AAA796f001;Tiefe der Kröpfung;numerisch;pc-6.1
EAD501f001;Werkstoff Griff;alphanumerisch;pc-6.1
EAD130f001;Geeignet für DI;logisch;pc-6.1
EAD131f001;Geeignet für DII;logisch;pc-6.1
EAD132f001;Geeignet für DIII;logisch;pc-6.1
EAD133f001;Geeignet für DIV;logisch;pc-6.1
EAD135f001;Geeignet für DV;logisch;pc-6.1
EAB025f001;Kappe drehbar;logisch;pc-6.1
AAA952f001;Norm (Abtriebsspitze);alphanumerisch;pc-6.1
AAA970f001;Abtriebsgröße (metrisch);numerisch;pc-6.1
AAA971f001;Abtriebsgröße (in Zoll);alphanumerisch;pc-6.1
AAA957f001;Klingenlänge (in Zoll);alphanumerisch;pc-6.1
AAA960f001;Schlüsselweite (Sechskantklinge);numerisch;pc-6.1
AAA961f001;Vergütung Abtriebsspitze;alphanumerisch;pc-6.1
AAA831f001;Betätigungssechskant;logisch;pc-6.1
AAA962f001;Schlüsselweite Betätigungssechskant;numerisch;pc-6.1
AAA965f001;Mit Abrollschutz;logisch;pc-6.1
AAA686f001;Griffdurchmesser;numerisch;pc-6.1
EAB038f001;Innensechskant;numerisch;pc-6.1
EAB039f001;Schneidenstärke;numerisch;pc-6.1
AAA968f001;Abtriebsgröße;alphanumerisch;pc-6.1
AAB349f001;Torsion;logisch;pc-6.1
AAB348f001;Vergütung Klingenmaterial;alphanumerisch;pc-6.1
AAA955f001;Klingendicke;numerisch;pc-6.1
AAA832f001;Klinge durchgehend;logisch;pc-6.1
AAA966f001;Schlagkappe;alphanumerisch;pc-6.1
EAB020f001;Mit Stift;logisch;pc-6.1
AAA972f001;Grifffarbe;alphanumerisch;pc-6.1
AAA969f001;Drehbare Kappe;logisch;pc-6.1
AAA954f001;Klingenbreite (in Zoll);alphanumerisch;pc-6.1
AAA834f001;Anzahl der Schlitzschraubendreher;numerisch;pc-6.1
AAA835f001;Anzahl der PH-Schraubendreher;numerisch;pc-6.1
AAA836f001;Anzahl der PZ-Schraubendreher;numerisch;pc-6.1
AAA837f001;Anzahl der TX-Schraubendreher;numerisch;pc-6.1
AAA838f001;Anzahl der sonstigen Schraubendreher;numerisch;pc-6.1
EAD000f001;Abtrieb;alphanumerisch;pc-6.1
AAB351f001;Antriebsform;alphanumerisch;pc-6.1
AAB352f001;Antriebsgröße;numerisch;pc-6.1
AAB353f001;Antriebsgröße (in Zoll);alphanumerisch;pc-6.1
EAB555f001;Kleinste Schlüsselweite;numerisch;pc-6.1
EAB556f001;Größte Schlüsselweite;numerisch;pc-6.1
EAB557f001;Kleinste Schlüsselweite in Zoll;numerisch;pc-6.1
EAB558f001;Größte Schlüsselweite in Zoll;numerisch;pc-6.1
EAB559f001;Lange Schenkellänge;numerisch;pc-6.1
EAB560f001;Kurze Schenkellänge;numerisch;pc-6.1
EAB019f001;Mit Kugelkopf;logisch;pc-6.1
AAA828f001;Anzahl der Verbindungsteile;numerisch;pc-6.1
AAB350f001;Norm (Antriebsform);alphanumerisch;pc-6.1
AAB354f001;Antriebsgröße (Gewindegröße);alphanumerisch;pc-6.1
AAB357f001;Mit Bohrung;logisch;pc-6.1
AAB356f001;Mit Demontageschutz;logisch;pc-6.1
EAC430f001;Mit Innensechskantaufnahme;logisch;pc-6.1
AAA819f001;Außenvierkant;alphanumerisch;pc-6.1
AAA808f001;Durchmesser (d1);numerisch;pc-6.1
AAA809f001;Durchmesser (d2);numerisch;pc-6.1
AAA810f001;Durchmesser (d3);numerisch;pc-6.1
AAA806f001;Anzahl der Drehstifte;numerisch;pc-6.1
EAD005f001;Anschlussgröße (imperial);alphanumerisch;pc-6.1
AAA820f001;Vierkant;alphanumerisch;pc-6.1
EAB619f001;Durchmesser passender Sicherungsring;numerisch;pc-6.1
EAB620f001;Durchmesser passender Sicherungsstift;numerisch;pc-6.1
AAA822f001;Arretierbar;logisch;pc-6.1
AAA821f001;Rückschwenkwinkel;numerisch;pc-6.1
AAA816f001;Min. Antriebsvierkant;alphanumerisch;pc-6.1
AAA817f001;Max. Antriebsvierkant;alphanumerisch;pc-6.1
EAB154f001;Schnabellänge;numerisch;pc-6.1
AAA021f001;Spannweite;numerisch;pc-6.1
AAC152f001;Band/Kettenausführung;alphanumerisch;pc-6.1
AAA790f001;Min. Schlüsselweite;numerisch;pc-6.1
AAA791f001;Max. Schlüsselweite;numerisch;pc-6.1
AAA811f001;Außenmaß (d1);numerisch;pc-6.1
AAA812f001;Außenmaß (d2);numerisch;pc-6.1
AAA781f001;Schlüsselweite 1;numerisch;pc-6.1
AAA782f001;Schlüsselweite 2;numerisch;pc-6.1
AAA783f001;Maulstellung;numerisch;pc-6.1
AAA787f001;Kopfdicke von (a1);numerisch;pc-6.1
AAA788f001;Kopfdicke bis (a2);numerisch;pc-6.1
AAA813f001;Sechskantansatz;numerisch;pc-6.1
AAC449f001;Zapfendurchmesser;numerisch;pc-6.1
EAB442f001;Für min. Muttern-Außendurchmesser;numerisch;pc-6.1
EAB443f001;Für max. Muttern-Außendurchmesser;numerisch;pc-6.1
AAA798f001;Schlüsselweite 3;numerisch;pc-6.1
AAA799f001;Schlüsselweite 4;numerisch;pc-6.1
AAA797f001;Vierkantgröße;alphanumerisch;pc-6.1
AAA803f001;Drehstiftdurchmesser;numerisch;pc-6.1
AAA804f001;Außenmaß (e1);numerisch;pc-6.1
AAA805f001;Außenmaß (e2);numerisch;pc-6.1
EAE207f001;Schlüsselweite Maul;numerisch;pc-6.1
EAE208f001;Ringstellung;numerisch;pc-6.1
EAB023f001;Ringratsche umschaltbar;logisch;pc-6.1
AAC151f001;Außensechskant (SW);numerisch;pc-6.1
EAB024f001;Maul mit Ratscheneffekt;logisch;pc-6.1
AAA825f001;Kassettenlänge;numerisch;pc-6.1
AAA826f001;Kassettenbreite;numerisch;pc-6.1
AAA829f001;Mit Knarre;logisch;pc-6.1
AAA827f001;Kassettenhöhe;numerisch;pc-6.1
AAC137f001;Klaue schwenkbar;logisch;pc-6.1
AAC138f001;Mit Rechts- und Linksgang;logisch;pc-6.1
AAC139f001;Länge verstellbar;logisch;pc-6.1
AAC140f001;Oberfläche Schaft;alphanumerisch;pc-6.1
AAB482f001;Oberfläche Griff;alphanumerisch;pc-6.1
AAC142f001;Oberfläche Klaue;alphanumerisch;pc-6.1
EAB146f001;Für Bohrung;numerisch;pc-6.1
EAB147f001;Für Lochabstand;numerisch;pc-6.1
AAA119f001;Arbeitsbereich;alphanumerisch;pc-6.1
AAC143f001;Für Stockschrauben;numerisch;pc-6.1
AAC144f001;Für Schlüsselweite (SW);numerisch;pc-6.1
AAC145f001;Für Hahnverlängerung;alphanumerisch;pc-6.1
AAC146f001;Antrieb/Betätigung;alphanumerisch;pc-6.1
AAC147f001;Mit Gummieinsatz;logisch;pc-6.1
AAC148f001;Haltefeder;logisch;pc-6.1
EAE209f001;Mit Arretierung;logisch;pc-6.1
EAD459f001;Stiftmaß;numerisch;pc-6.1
EAD080f001;Durchmesser des Spannansatzes;numerisch;pc-6.1
EAD231f001;Länge des Spannansatzes;numerisch;pc-6.1
EAD460f001;Stirnflächenabstand;numerisch;pc-6.1
EAD116f001;Führungsdurchmesser;numerisch;pc-6.1
EAD201f001;Kegelwinkel (2);numerisch;pc-6.1
AAA636f001;Mit Schutzkappe;logisch;pc-6.1
AAA634f001;Schienenprofil;alphanumerisch;pc-6.1
EAB548f001;Maß b2;numerisch;pc-6.1
EAB549f001;Maß b3;numerisch;pc-6.1
EAB550f001;Maß b4;numerisch;pc-6.1
EAB552f001;Maß l3;numerisch;pc-6.1
AAA647f001;Spannbackenlänge;numerisch;pc-6.1
AAA633f001;Schienenriffelung;alphanumerisch;pc-6.1
AAA632f001;Mit Rutschsicherung;logisch;pc-6.1
AAA631f001;Schiene;alphanumerisch;pc-6.1
AAA648f001;Spannfläche;alphanumerisch;pc-6.1
EAC538f001;Max. Kapazität;numerisch;pc-6.1
AAA650f001;Spannweg;numerisch;pc-6.1
AAA651f001;Schienendicke;numerisch;pc-6.1
AAA649f001;Sechskant;numerisch;pc-6.1
EAD054f001;Breite der Mitnahme;numerisch;pc-6.1
EAB500f001;Vernickelt;logisch;pc-6.1
EAB245f001;Einschaltdauer;alphanumerisch;pc-6.1
EAB241f001;Polteilung;alphanumerisch;pc-6.1
EAB236f001;Blocklänge;numerisch;pc-6.1
EAB237f001;Haftkraft stufenlos verstellbar;logisch;pc-6.1
EAB246f001;Schwenkbereich;alphanumerisch;pc-6.1
EAB242f001;Hartmetall geeignet;logisch;pc-6.1
EAB243f001;Nicht schaltbar;logisch;pc-6.1
EAB244f001;Anzahl der Spannflächen;numerisch;pc-6.1
EAB227f002;Schleifenarbeiten;logisch;pc-6.1
EAB239f001;Fräsarbeiten;logisch;pc-6.1
EAB240f001;Erodierarbeiten;logisch;pc-6.1
EAC396f001;Ausführung weich;logisch;pc-6.1
AAA672f001;Fensterrahmenstärke;numerisch;pc-6.1
AAA671f001;Verstellweg;numerisch;pc-6.1
AAA689f001;Verschiebeweg;numerisch;pc-6.1
AAA324f001;Min. Türfutterverstellung;numerisch;pc-6.1
AAA323f001;Max. Türfutterverstellung;numerisch;pc-6.1
AAA669f001;Futterstärke;numerisch;pc-6.1
AAA670f001;Hebelverstellweg;numerisch;pc-6.1
AAA321f001;Backenbreite;numerisch;pc-6.1
AAA664f001;Backenwerkstoff;alphanumerisch;pc-6.1
AAC584f001;Min. Winkelbereich;numerisch;pc-6.1
AAA665f001;Max. Winkelbereich;numerisch;pc-6.1
AAA663f001;Spindeloberfläche;alphanumerisch;pc-6.1
EAC395f001;Ausführung mit Spanbrecher;logisch;pc-6.1
AAB407f001;Morsekegelgröße;numerisch;pc-6.1
EAB642f001;Für Stahlhalterkopf;alphanumerisch;pc-6.1
EAB581f001;Durchmesser Einsteckzapfen;numerisch;pc-6.1
EAB065f001;T-Nuten;numerisch;pc-6.1
AAC011f001;Gesamtlänge geöffnet;numerisch;pc-6.1
AAC012f001;Max. Spannkraft;numerisch;pc-6.1
AAC013f001;Betätigungsart;alphanumerisch;pc-6.1
AAB603f001;Spannkraft;numerisch;pc-6.1
EAB437f001;Maß b;numerisch;pc-6.1
EAB614f001;Nennmaßtoleranz 1;alphanumerisch;pc-6.1
EAB615f001;Nennmaßtoleranz 2;alphanumerisch;pc-6.1
EAB616f001;Paar Toleranz tp1;numerisch;pc-6.1
EAB617f001;Paar Toleranz tp2;numerisch;pc-6.1
EAB618f001;Satzinhalt/Paar;numerisch;pc-6.1
EAD204f001;Kettenklemmbefestigung;logisch;pc-6.1
EAD245f001;Max. Durchmesser des Rohres;numerisch;pc-6.1
EAD300f001;Min. Durchmesser des Rohres;numerisch;pc-6.1
AAA601f001;Querschnitt;alphanumerisch;pc-6.1
AAC580f001;Mit Knebelgriff;logisch;pc-6.1
AAA638f001;Oberfläche Bügel;alphanumerisch;pc-6.1
AAA635f001;EAN-Kennzeichnung;logisch;pc-6.1
AAA641f001;Mit Spezialdruckplatte;logisch;pc-6.1
AAA642f001;Druckplattendurchmesser;numerisch;pc-6.1
AAA645f001;Spindelende mit Sechskant;alphanumerisch;pc-6.1
AAA639f001;Bolzendurchmesser;numerisch;pc-6.1
AAA676f001;Polbohrungsdurchmesser;numerisch;pc-6.1
AAA675f001;Max. Strombelastung;numerisch;pc-6.1
AAA677f001;Lage der Polbohrung;alphanumerisch;pc-6.1
EAC455f001;Mit Überhaken;logisch;pc-6.1
AAA655f001;Befestigungsbohrung;alphanumerisch;pc-6.1
AAB213f001;Spannhöhenerweiterung;numerisch;pc-6.1
AAA656f001;Bohrungsabmessung für Schraube;alphanumerisch;pc-6.1
AAA653f001;Spann- und Löseautomatik;logisch;pc-6.1
AAA654f001;Spannarm;alphanumerisch;pc-6.1
AAA652f001;Spannhöhe;numerisch;pc-6.1
EAB438f001;Maß h max.;numerisch;pc-6.1
EAB439f001;Maß h min.;numerisch;pc-6.1
EAB440f001;Maß l;numerisch;pc-6.1
EAB441f001;Maß L max.;numerisch;pc-6.1
AAA658f001;Knebellänge;numerisch;pc-6.1
AAA659f001;Spannkraft bei 50mm Spannhöhe;numerisch;pc-6.1
EAB639f001;Haltekraft F1;numerisch;pc-6.1
EAB640f001;Haltekraft F2;numerisch;pc-6.1
AAA646f001;Hebel;alphanumerisch;pc-6.1
AAA319f001;Bandspannumfang bis;numerisch;pc-6.1
AAB599f001;Bandmaße;numerisch;pc-6.1
AAA666f001;Rahmengröße;numerisch;pc-6.1
AAA661f001;Spannwinkel;numerisch;pc-6.1
AAA660f001;Durchgang;numerisch;pc-6.1
AAA667f001;Länge Spannprismen;numerisch;pc-6.1
EAC353f001;Mit Spannmutter;logisch;pc-6.1
EAB679f002;Maß b1;numerisch;pc-6.1
EAB680f001;Maß c;numerisch;pc-6.1
EAB681f001;Maß h1;numerisch;pc-6.1
EAB682f002;Maß L1;numerisch;pc-6.1
AAA673f001;Spannbreite;numerisch;pc-6.1
EAD117f001;Führungslänge;numerisch;pc-6.1
EAD129f001;Geeignet für BNC-Stecker;logisch;pc-6.1
EAD134f001;Geeignet für D-Sub-Stecker;logisch;pc-6.1
EAD138f001;Geeignet für F-Kompressions-Stecker;logisch;pc-6.1
EAD139f001;Geeignet für F-Stecker;logisch;pc-6.1
EAD147f001;Geeignet für LSA-Plus;logisch;pc-6.1
EAD155f001;Geeignet für RJ-Stecker;logisch;pc-6.1
EAD157f001;Geeignet für Schwachstromverbinder;logisch;pc-6.1
EAD161f001;Geeignet für ST-Stecker;logisch;pc-6.1
EAD158f001;Geeignet für SC-Stecker;logisch;pc-6.1
EAD159f001;Geeignet für SMA-Stecker;logisch;pc-6.1
EAD145f001;Geeignet für LC-Stecker;logisch;pc-6.1
EAD152f001;Geeignet für MT-RJ-Stecker;logisch;pc-6.1
EAD392f001;Mit Sperrvorrichtung;logisch;pc-6.1
EAD384f001;Mit Schneidvorrichtung;logisch;pc-6.1
EAD455f001;Stanzkraft;numerisch;pc-6.1
EAB032f001;Größe M;numerisch;pc-6.1
EAB033f001;Größe PG;numerisch;pc-6.1
AAC072f001;Gewindeausführung;alphanumerisch;pc-6.1
AAC071f001;Kugellager;logisch;pc-6.1
AAC073f001;DIN 7200 A;logisch;pc-6.1
AAC066f001;Lochlänge;numerisch;pc-6.1
AAC067f001;Lochbreite;numerisch;pc-6.1
AAC068f001;Max. Arbeitsbereich Stahlblech;numerisch;pc-6.1
AAC069f001;Max. Arbeitsbereich Edelstahl;numerisch;pc-6.1
AAC070f001;Max. Arbeitsbereich Aluminium/Kupfer/Kunststoff;numerisch;pc-6.1
EAD516f001;Zu bearbeitender Werkstoff;alphanumerisch;pc-6.1
EAD172f001;Gewindemaß am Stempel;numerisch;pc-6.1
EAD173f001;Gewindemaß Betätigungsseite;numerisch;pc-6.1
AAA209f001;Besatzlänge;numerisch;pc-6.1
AAA242f001;Reihenzahl;numerisch;pc-6.1
AAA210f001;Besatzmaterial;alphanumerisch;pc-6.1
EAB412f001;Mit Konus;logisch;pc-6.1
EAB413f001;Mit konischem Metallgewinde;logisch;pc-6.1
EAB414f001;Mit Kunststoffüberzug;logisch;pc-6.1
EAB444f001;Anzahl der Reihen;numerisch;pc-6.1
AAB856f001;Borstenart;alphanumerisch;pc-6.1
AAC062f001;Bürstenbreite;numerisch;pc-6.1
AAC063f001;Bürstenlänge;numerisch;pc-6.1
AAC056f001;Borstenlänge;numerisch;pc-6.1
AAC064f001;Ausführung Rücken;alphanumerisch;pc-6.1
AAC065f001;Eimerhaken;logisch;pc-6.1
AAC057f001;Pinselbreite;numerisch;pc-6.1
AAC573f001;Pinselgröße;alphanumerisch;pc-6.1
AAC058f001;Einband;alphanumerisch;pc-6.1
AAC061f001;Pinselbreite (in Zoll);alphanumerisch;pc-6.1
AAC059f001;Pinseldurchmesser;numerisch;pc-6.1
AAC060f001;Ausführung Vorband;alphanumerisch;pc-6.1
EAC385f001;Material Schieber;alphanumerisch;pc-6.1
AAA244f001;Besatzhöhe;numerisch;pc-6.1
AAA212f001;Max. zulässige Drehzahl;numerisch;pc-6.1
AAA246f001;Spiralart;alphanumerisch;pc-6.1
AAA241f001;Bohrung;alphanumerisch;pc-6.1
EAB683f001;Mit Flügelschrauben;logisch;pc-6.1
AAB880f001;Länge eingeschoben;numerisch;pc-6.1
EAE210f001;Spiegeldurchmesser;numerisch;pc-6.1
EAC519f001;Für Lattenbreite;numerisch;pc-6.1
EAB621f001;Achtreihig;logisch;pc-6.1
EAB112f001;Reißkraft;numerisch;pc-6.1
EAB490f001;Zahnung in mm;alphanumerisch;pc-6.1
EAB637f001;Grobporig;logisch;pc-6.1
AAB151f001;Gelenkausführung;alphanumerisch;pc-6.1
AAD141f001;Backen mit Aussparung;logisch;pc-6.1
AAD142f001;Mit Quetsch-/Klemmschutz;logisch;pc-6.1
EAB656f001;Max. Krallenöffnung;numerisch;pc-6.1
EAB657f001;Länge der flexiblen Welle;numerisch;pc-6.1
EAB113f001;Greiferöffnung;numerisch;pc-6.1
EAB134f001;Spitzenbreite;numerisch;pc-6.1
EAB499f001;Teflonbeschichtet;logisch;pc-6.1
AAD137f001;Min. Ringgröße;numerisch;pc-6.1
AAD145f001;Mit Schneide;logisch;pc-6.1
AAD143f001;Hülse;logisch;pc-6.1
AAD161f001;Min. Lochdurchmesser;numerisch;pc-6.1
AAD162f001;Max. Lochdurchmesser;numerisch;pc-6.1
AAD163f001;Mit Lochkennzeichnung;logisch;pc-6.1
AAB172f001;Min. Leiterquerschnitt;numerisch;pc-6.1
AAB173f001;Max. Leiterquerschnitt;numerisch;pc-6.1
AAD153f001;Universalprofil;logisch;pc-6.1
AAD155f001;Kunststoffkragen;logisch;pc-6.1
AAD156f001;Übersetzungsmechanik;alphanumerisch;pc-6.1
AAB168f001;Zwangssperre;logisch;pc-6.1
AAD157f001;Funktionsart;alphanumerisch;pc-6.1
AAD158f001;Anzahl der Crimpnester;numerisch;pc-6.1
AAD159f001;Mit Positionierer;logisch;pc-6.1
AAD146f001;Min. Querschnitt;numerisch;pc-6.1
AAD147f001;Max. Querschnitt;numerisch;pc-6.1
EAB398f001;Min. AWG-Querschnitt;numerisch;pc-6.1
EAB399f001;Max. AWG-Querschnitt;numerisch;pc-6.1
EAB397f001;Steckerform;alphanumerisch;pc-6.1
AAD148f001;Selbsteinstellend;logisch;pc-6.1
AAD149f001;Automatisch abziehend;logisch;pc-6.1
AAD150f001;Ratschenübersetzung;logisch;pc-6.1
AAC281f001;Schneidbereich;numerisch;pc-6.1
AAD151f001;Schneidwerkstoff Kupfer;logisch;pc-6.1
AAD152f001;Schneidwerkstoff Aluminium;logisch;pc-6.1
AAA563f001;Max. Materialstärke;numerisch;pc-6.1
EAB419f001;Für min. Düse;numerisch;pc-6.1
EAB420f001;Für max. Düse;numerisch;pc-6.1
EAB396f001;Auswechselbarer Dorn;logisch;pc-6.1
EAB118f001;Zangennorm;alphanumerisch;pc-6.1
EAB119f001;Oberflächenvergütung Kopf;alphanumerisch;pc-6.1
EAB148f001;Greiffläche gezahnt;logisch;pc-6.1
EAB527f001;Für harten Draht bis max.;numerisch;pc-6.1
EAB528f001;Für mittelharten Draht bis max.;numerisch;pc-6.1
EAB529f001;Für weichen Draht bis max.;numerisch;pc-6.1
EAD302f001;Min. Durchmesser Stanzeinsatz;numerisch;pc-6.1
EAD247f001;Max. Durchmesser Stanzeinsatz;numerisch;pc-6.1
EAD513f001;Zangenform;alphanumerisch;pc-6.1
EAB685f001;DIN ISO 5745;logisch;pc-6.1
EAD093f001;Einspannschaft;numerisch;pc-6.1
AAB878f001;Genauigkeit;numerisch;pc-6.1
EAD084f001;Durchmesser Messuhr;numerisch;pc-6.1
EAD089f001;Durchmesser Tastkugel;numerisch;pc-6.1
EAC540f001;Max. Messdicke;numerisch;pc-6.1
EAB036f001;Min. Nennspannungsbereich;numerisch;pc-6.1
EAB037f001;Max. Nennspannungsbereich;numerisch;pc-6.1
EAD045f001;Berührungslose Drehzahlmessung (optisch);logisch;pc-6.1
EAD287f001;Mechanische Drehzahlmessung;logisch;pc-6.1
EAD355f001;Mit Messung der Oberflächengeschwindigkeit;logisch;pc-6.1
EAC547f001;Max. Widerstandsprüfwert;numerisch;pc-6.1
EAC466f001;Mit Taschenlampenfunktion;logisch;pc-6.1
EAB416f001;Für min. Werkstück-Durchmesser;numerisch;pc-6.1
AAB868f001;Ablesung;numerisch;pc-6.1
EAD191f001;Interner Speicher;logisch;pc-6.1
EAD336f001;Mit Druckeranschluss;logisch;pc-6.1
EAD066f001;Drucker integriert;logisch;pc-6.1
EAB172f001;Messbereich;numerisch;pc-6.1
EAB050f001;Linsendurchmesser;numerisch;pc-6.1
AAB941f001;Vergrößerung;numerisch;pc-6.1
EAD018f001;Anzahl der Messbereiche;numerisch;pc-6.1
EAD466f001;Test Ausschaltzeit;logisch;pc-6.1
EAB150f001;Max. Holzstärke;numerisch;pc-6.1
EAE211f001;Min. Probendicke;numerisch;pc-6.1
EAE212f001;Skala umschaltbar;logisch;pc-6.1
EAE213f001;Anzahl der speicherbaren Prüfwerte;numerisch;pc-6.1
EAB044f001;Messtiefe;numerisch;pc-6.1
EAB220f001;Anzahl der Messbolzen;numerisch;pc-6.1
EAC551f001;Min. Prüfspannung;numerisch;pc-6.1
EAC541f001;Max. Prüfspannung;numerisch;pc-6.1
EAD259f001;Max. messbare Leitungslänge;numerisch;pc-6.1
EAD294f001;Messprinzip;alphanumerisch;pc-6.1
EAD506f001;Widerstandsmessbereich;logisch;pc-6.1
EAD067f001;Durchgangsprüfung;logisch;pc-6.1
EAD298f001;Min. Durchgangsprüfungsbereich;numerisch;pc-6.1
EAD243f001;Max. Durchgangsprüfungsbereich;numerisch;pc-6.1
EAD492f001;Verlängerungsantenne;logisch;pc-6.1
EAD222f001;Länge der Antenne;numerisch;pc-6.1
EAD042f001;Automatische Abschaltung;logisch;pc-6.1
AAD191f001;Max. Messbereich (in Zoll);alphanumerisch;pc-6.1
AAB890f001;Art des Gehäuses;alphanumerisch;pc-6.1
AAA568f001;Genauigkeitsklasse;alphanumerisch;pc-6.1
