Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
AAA831f001;Betätigungssechskant;logisch;pc-7.0
AAA962f001;Schlüsselweite Betätigungssechskant;numerisch;pc-7.0
AAA965f001;Mit Abrollschutz;logisch;pc-7.0
AAA686f001;Griffdurchmesser;numerisch;pc-7.0
EAB038f001;Innensechskant;numerisch;pc-7.0
EAB039f001;Schneidenstärke;numerisch;pc-7.0
AAA968f001;Abtriebsgröße;alphanumerisch;pc-7.0
AAB349f001;Torsion;logisch;pc-7.0
AAB348f001;Vergütung Klingenmaterial;alphanumerisch;pc-7.0
AAA955f001;Klingendicke;numerisch;pc-7.0
AAA832f001;Klinge durchgehend;logisch;pc-7.0
AAA966f001;Schlagkappe;alphanumerisch;pc-7.0
EAB020f001;Mit Stift;logisch;pc-7.0
AAA972f001;Grifffarbe;alphanumerisch;pc-7.0
AAA969f001;Drehbare Kappe;logisch;pc-7.0
AAA954f001;Klingenbreite (in Zoll);alphanumerisch;pc-7.0
AAA834f001;Anzahl der Schlitzschraubendreher;numerisch;pc-7.0
AAA835f001;Anzahl der PH-Schraubendreher;numerisch;pc-7.0
AAA836f001;Anzahl der PZ-Schraubendreher;numerisch;pc-7.0
AAA837f001;Anzahl der TX-Schraubendreher;numerisch;pc-7.0
AAA838f001;Anzahl der sonstigen Schraubendreher;numerisch;pc-7.0
EAD000f001;Abtrieb;alphanumerisch;pc-7.0
AAB351f001;Antriebsform;alphanumerisch;pc-7.0
AAB352f001;Antriebsgröße;numerisch;pc-7.0
AAB353f001;Antriebsgröße (in Zoll);alphanumerisch;pc-7.0
EAB555f001;Kleinste Schlüsselweite;numerisch;pc-7.0
EAB556f001;Größte Schlüsselweite;numerisch;pc-7.0
EAB557f001;Kleinste Schlüsselweite in Zoll;numerisch;pc-7.0
EAB558f001;Größte Schlüsselweite in Zoll;numerisch;pc-7.0
EAB559f001;Lange Schenkellänge;numerisch;pc-7.0
EAB560f001;Kurze Schenkellänge;numerisch;pc-7.0
EAB019f001;Mit Kugelkopf;logisch;pc-7.0
AAA828f001;Anzahl der Verbindungsteile;numerisch;pc-7.0
AAB350f001;Norm (Antriebsform);alphanumerisch;pc-7.0
AAB354f001;Antriebsgröße (Gewindegröße);alphanumerisch;pc-7.0
AAB357f001;Mit Bohrung;logisch;pc-7.0
AAB356f001;Mit Demontageschutz;logisch;pc-7.0
EAC430f001;Mit Innensechskantaufnahme;logisch;pc-7.0
AAA819f001;Außenvierkant;alphanumerisch;pc-7.0
AAA808f001;Durchmesser (d1);numerisch;pc-7.0
AAA809f001;Durchmesser (d2);numerisch;pc-7.0
AAA810f001;Durchmesser (d3);numerisch;pc-7.0
AAA806f001;Anzahl der Drehstifte;numerisch;pc-7.0
EAD005f001;Anschlussgröße (imperial);alphanumerisch;pc-7.0
AAA820f001;Vierkant;alphanumerisch;pc-7.0
EAB619f001;Durchmesser passender Sicherungsring;numerisch;pc-7.0
EAB620f001;Durchmesser passender Sicherungsstift;numerisch;pc-7.0
AAA822f001;Arretierbar;logisch;pc-7.0
AAA821f001;Rückschwenkwinkel;numerisch;pc-7.0
AAA816f001;Min. Antriebsvierkant;alphanumerisch;pc-7.0
AAA817f001;Max. Antriebsvierkant;alphanumerisch;pc-7.0
EAB154f001;Schnabellänge;numerisch;pc-7.0
AAA021f001;Spannweite;numerisch;pc-7.0
AAC152f001;Band/Kettenausführung;alphanumerisch;pc-7.0
AAA790f001;Min. Schlüsselweite;numerisch;pc-7.0
AAA791f001;Max. Schlüsselweite;numerisch;pc-7.0
AAA811f001;Außenmaß (d1);numerisch;pc-7.0
AAA812f001;Außenmaß (d2);numerisch;pc-7.0
AAA781f001;Schlüsselweite 1;numerisch;pc-7.0
AAA782f001;Schlüsselweite 2;numerisch;pc-7.0
AAA783f001;Maulstellung;numerisch;pc-7.0
AAA787f001;Kopfdicke von (a1);numerisch;pc-7.0
AAA788f001;Kopfdicke bis (a2);numerisch;pc-7.0
AAA813f001;Sechskantansatz;numerisch;pc-7.0
AAC449f001;Zapfendurchmesser;numerisch;pc-7.0
EAB442f001;Für min. Muttern-Außendurchmesser;numerisch;pc-7.0
EAB443f001;Für max. Muttern-Außendurchmesser;numerisch;pc-7.0
AAA798f001;Schlüsselweite 3;numerisch;pc-7.0
AAA799f001;Schlüsselweite 4;numerisch;pc-7.0
AAA797f001;Vierkantgröße;alphanumerisch;pc-7.0
AAA803f001;Drehstiftdurchmesser;numerisch;pc-7.0
AAA804f001;Außenmaß (e1);numerisch;pc-7.0
AAA805f001;Außenmaß (e2);numerisch;pc-7.0
EAE207f001;Schlüsselweite Maul;numerisch;pc-7.0
EAE208f001;Ringstellung;numerisch;pc-7.0
EAB023f001;Ringratsche umschaltbar;logisch;pc-7.0
AAC151f001;Außensechskant (SW);numerisch;pc-7.0
EAB024f001;Maul mit Ratscheneffekt;logisch;pc-7.0
AAA825f001;Kassettenlänge;numerisch;pc-7.0
AAA826f001;Kassettenbreite;numerisch;pc-7.0
AAA829f001;Mit Knarre;logisch;pc-7.0
AAA827f001;Kassettenhöhe;numerisch;pc-7.0
AAC137f001;Klaue schwenkbar;logisch;pc-7.0
AAC138f001;Mit Rechts- und Linksgang;logisch;pc-7.0
AAC139f001;Länge verstellbar;logisch;pc-7.0
AAC140f001;Oberfläche Schaft;alphanumerisch;pc-7.0
AAB482f001;Oberfläche Griff;alphanumerisch;pc-7.0
AAC142f001;Oberfläche Klaue;alphanumerisch;pc-7.0
EAB146f001;Für Bohrung;numerisch;pc-7.0
EAB147f001;Für Lochabstand;numerisch;pc-7.0
AAA119f001;Arbeitsbereich;alphanumerisch;pc-7.0
AAC143f001;Für Stockschrauben;numerisch;pc-7.0
AAC144f001;Für Schlüsselweite (SW);numerisch;pc-7.0
AAC145f001;Für Hahnverlängerung;alphanumerisch;pc-7.0
AAC146f001;Antrieb/Betätigung;alphanumerisch;pc-7.0
AAC147f001;Mit Gummieinsatz;logisch;pc-7.0
AAC148f001;Haltefeder;logisch;pc-7.0
EAE209f001;Mit Arretierung;logisch;pc-7.0
EAD459f001;Stiftmaß;numerisch;pc-7.0
EAD080f001;Durchmesser des Spannansatzes;numerisch;pc-7.0
EAD231f001;Länge des Spannansatzes;numerisch;pc-7.0
EAD460f001;Stirnflächenabstand;numerisch;pc-7.0
EAD116f001;Führungsdurchmesser;numerisch;pc-7.0
EAD201f001;Kegelwinkel (2);numerisch;pc-7.0
AAA636f001;Mit Schutzkappe;logisch;pc-7.0
AAA634f001;Schienenprofil;alphanumerisch;pc-7.0
EAB548f001;Maß b2;numerisch;pc-7.0
EAB549f001;Maß b3;numerisch;pc-7.0
EAB550f001;Maß b4;numerisch;pc-7.0
EAB552f001;Maß l3;numerisch;pc-7.0
AAA647f001;Spannbackenlänge;numerisch;pc-7.0
AAA633f001;Schienenriffelung;alphanumerisch;pc-7.0
AAA632f001;Mit Rutschsicherung;logisch;pc-7.0
AAA631f001;Schiene;alphanumerisch;pc-7.0
AAA648f001;Spannfläche;alphanumerisch;pc-7.0
EAC538f001;Max. Kapazität;numerisch;pc-7.0
AAA650f001;Spannweg;numerisch;pc-7.0
AAA651f001;Schienendicke;numerisch;pc-7.0
AAA649f001;Sechskant;numerisch;pc-7.0
EAD054f001;Breite der Mitnahme;numerisch;pc-7.0
EAB500f001;Vernickelt;logisch;pc-7.0
EAB245f001;Einschaltdauer;alphanumerisch;pc-7.0
EAB241f001;Polteilung;alphanumerisch;pc-7.0
EAB236f001;Blocklänge;numerisch;pc-7.0
EAB237f001;Haftkraft stufenlos verstellbar;logisch;pc-7.0
EAB246f001;Schwenkbereich;alphanumerisch;pc-7.0
EAB242f001;Hartmetall geeignet;logisch;pc-7.0
EAB243f001;Nicht schaltbar;logisch;pc-7.0
EAB244f001;Anzahl der Spannflächen;numerisch;pc-7.0
EAB227f002;Schleifenarbeiten;logisch;pc-7.0
EAB239f001;Fräsarbeiten;logisch;pc-7.0
EAB240f001;Erodierarbeiten;logisch;pc-7.0
EAC396f001;Ausführung weich;logisch;pc-7.0
AAA672f001;Fensterrahmenstärke;numerisch;pc-7.0
AAA671f001;Verstellweg;numerisch;pc-7.0
AAA689f001;Verschiebeweg;numerisch;pc-7.0
AAA324f001;Min. Türfutterverstellung;numerisch;pc-7.0
AAA323f001;Max. Türfutterverstellung;numerisch;pc-7.0
AAA669f001;Futterstärke;numerisch;pc-7.0
AAA670f001;Hebelverstellweg;numerisch;pc-7.0
AAA321f001;Backenbreite;numerisch;pc-7.0
AAA664f001;Backenwerkstoff;alphanumerisch;pc-7.0
AAC584f001;Min. Winkelbereich;numerisch;pc-7.0
AAA665f001;Max. Winkelbereich;numerisch;pc-7.0
AAA663f001;Spindeloberfläche;alphanumerisch;pc-7.0
EAC395f001;Ausführung mit Spanbrecher;logisch;pc-7.0
AAB407f001;Morsekegelgröße;numerisch;pc-7.0
EAB642f001;Für Stahlhalterkopf;alphanumerisch;pc-7.0
EAB581f001;Durchmesser Einsteckzapfen;numerisch;pc-7.0
EAB065f001;T-Nuten;numerisch;pc-7.0
AAC011f001;Gesamtlänge geöffnet;numerisch;pc-7.0
AAC012f001;Max. Spannkraft;numerisch;pc-7.0
AAC013f001;Betätigungsart;alphanumerisch;pc-7.0
AAB603f001;Spannkraft;numerisch;pc-7.0
EAB437f001;Maß b;numerisch;pc-7.0
EAB614f001;Nennmaßtoleranz 1;alphanumerisch;pc-7.0
EAB615f001;Nennmaßtoleranz 2;alphanumerisch;pc-7.0
EAB616f001;Paar Toleranz tp1;numerisch;pc-7.0
EAB617f001;Paar Toleranz tp2;numerisch;pc-7.0
EAB618f001;Satzinhalt/Paar;numerisch;pc-7.0
EAD204f001;Kettenklemmbefestigung;logisch;pc-7.0
EAD245f001;Max. Durchmesser des Rohres;numerisch;pc-7.0
EAD300f001;Min. Durchmesser des Rohres;numerisch;pc-7.0
AAA601f001;Querschnitt;alphanumerisch;pc-7.0
AAC580f001;Mit Knebelgriff;logisch;pc-7.0
AAA638f001;Oberfläche Bügel;alphanumerisch;pc-7.0
AAA635f001;EAN-Kennzeichnung;logisch;pc-7.0
AAA641f001;Mit Spezialdruckplatte;logisch;pc-7.0
AAA642f001;Druckplattendurchmesser;numerisch;pc-7.0
AAA645f001;Spindelende mit Sechskant;alphanumerisch;pc-7.0
AAA639f001;Bolzendurchmesser;numerisch;pc-7.0
AAA676f001;Polbohrungsdurchmesser;numerisch;pc-7.0
AAA675f001;Max. Strombelastung;numerisch;pc-7.0
AAA677f001;Lage der Polbohrung;alphanumerisch;pc-7.0
EAC455f001;Mit Überhaken;logisch;pc-7.0
AAA655f001;Befestigungsbohrung;alphanumerisch;pc-7.0
AAB213f001;Spannhöhenerweiterung;numerisch;pc-7.0
AAA656f001;Bohrungsabmessung für Schraube;alphanumerisch;pc-7.0
AAA653f001;Spann- und Löseautomatik;logisch;pc-7.0
AAA654f001;Spannarm;alphanumerisch;pc-7.0
AAA652f001;Spannhöhe;numerisch;pc-7.0
EAB438f001;Maß h max.;numerisch;pc-7.0
EAB439f001;Maß h min.;numerisch;pc-7.0
EAB440f001;Maß l;numerisch;pc-7.0
EAB441f001;Maß L max.;numerisch;pc-7.0
AAA658f001;Knebellänge;numerisch;pc-7.0
AAA659f001;Spannkraft bei 50mm Spannhöhe;numerisch;pc-7.0
EAB639f001;Haltekraft F1;numerisch;pc-7.0
EAB640f001;Haltekraft F2;numerisch;pc-7.0
AAA646f001;Hebel;alphanumerisch;pc-7.0
AAA319f001;Bandspannumfang bis;numerisch;pc-7.0
AAB599f001;Bandmaße;numerisch;pc-7.0
AAA666f001;Rahmengröße;numerisch;pc-7.0
AAA661f001;Spannwinkel;numerisch;pc-7.0
AAA660f001;Durchgang;numerisch;pc-7.0
AAA667f001;Länge Spannprismen;numerisch;pc-7.0
EAC353f001;Mit Spannmutter;logisch;pc-7.0
EAB679f002;Maß b1;numerisch;pc-7.0
EAB680f001;Maß c;numerisch;pc-7.0
EAB681f001;Maß h1;numerisch;pc-7.0
EAB682f002;Maß L1;numerisch;pc-7.0
AAA673f001;Spannbreite;numerisch;pc-7.0
EAD117f001;Führungslänge;numerisch;pc-7.0
EAD129f001;Geeignet für BNC-Stecker;logisch;pc-7.0
EAD134f001;Geeignet für D-Sub-Stecker;logisch;pc-7.0
EAD138f001;Geeignet für F-Kompressions-Stecker;logisch;pc-7.0
EAD139f001;Geeignet für F-Stecker;logisch;pc-7.0
EAD147f001;Geeignet für LSA-Plus;logisch;pc-7.0
EAD155f001;Geeignet für RJ-Stecker;logisch;pc-7.0
EAD157f001;Geeignet für Schwachstromverbinder;logisch;pc-7.0
EAD161f001;Geeignet für ST-Stecker;logisch;pc-7.0
EAD158f001;Geeignet für SC-Stecker;logisch;pc-7.0
EAD159f001;Geeignet für SMA-Stecker;logisch;pc-7.0
EAD145f001;Geeignet für LC-Stecker;logisch;pc-7.0
EAD152f001;Geeignet für MT-RJ-Stecker;logisch;pc-7.0
EAD392f001;Mit Sperrvorrichtung;logisch;pc-7.0
EAD384f001;Mit Schneidvorrichtung;logisch;pc-7.0
EAD455f001;Stanzkraft;numerisch;pc-7.0
EAB032f001;Größe M;numerisch;pc-7.0
EAB033f001;Größe PG;numerisch;pc-7.0
AAC072f001;Gewindeausführung;alphanumerisch;pc-7.0
AAC071f001;Kugellager;logisch;pc-7.0
AAC073f001;DIN 7200 A;logisch;pc-7.0
AAC066f001;Lochlänge;numerisch;pc-7.0
AAC067f001;Lochbreite;numerisch;pc-7.0
AAC068f001;Max. Arbeitsbereich Stahlblech;numerisch;pc-7.0
AAC069f001;Max. Arbeitsbereich Edelstahl;numerisch;pc-7.0
AAC070f001;Max. Arbeitsbereich Aluminium/Kupfer/Kunststoff;numerisch;pc-7.0
EAD516f001;Zu bearbeitender Werkstoff;alphanumerisch;pc-7.0
EAD172f001;Gewindemaß am Stempel;numerisch;pc-7.0
EAD173f001;Gewindemaß Betätigungsseite;numerisch;pc-7.0
AAA209f001;Besatzlänge;numerisch;pc-7.0
AAA242f001;Reihenzahl;numerisch;pc-7.0
AAA210f001;Besatzmaterial;alphanumerisch;pc-7.0
EAB412f001;Mit Konus;logisch;pc-7.0
EAB413f001;Mit konischem Metallgewinde;logisch;pc-7.0
EAB414f001;Mit Kunststoffüberzug;logisch;pc-7.0
EAB444f001;Anzahl der Reihen;numerisch;pc-7.0
AAB856f001;Borstenart;alphanumerisch;pc-7.0
AAC062f001;Bürstenbreite;numerisch;pc-7.0
AAC063f001;Bürstenlänge;numerisch;pc-7.0
AAC056f001;Borstenlänge;numerisch;pc-7.0
AAC064f001;Ausführung Rücken;alphanumerisch;pc-7.0
AAC065f001;Eimerhaken;logisch;pc-7.0
AAC057f001;Pinselbreite;numerisch;pc-7.0
AAC573f001;Pinselgröße;alphanumerisch;pc-7.0
AAC058f001;Einband;alphanumerisch;pc-7.0
AAC061f001;Pinselbreite (in Zoll);alphanumerisch;pc-7.0
AAC059f001;Pinseldurchmesser;numerisch;pc-7.0
AAC060f001;Ausführung Vorband;alphanumerisch;pc-7.0
EAF140f001;Mit Farbeimeröffner;logisch;pc-7.0
EAC385f001;Material Schieber;alphanumerisch;pc-7.0
AAA244f001;Besatzhöhe;numerisch;pc-7.0
AAA212f001;Max. zulässige Drehzahl;numerisch;pc-7.0
AAA246f001;Spiralart;alphanumerisch;pc-7.0
AAA241f001;Bohrung;alphanumerisch;pc-7.0
EAB683f001;Mit Flügelschrauben;logisch;pc-7.0
AAB880f001;Länge eingeschoben;numerisch;pc-7.0
EAE210f001;Spiegeldurchmesser;numerisch;pc-7.0
EAC519f001;Für Lattenbreite;numerisch;pc-7.0
EAB621f001;Achtreihig;logisch;pc-7.0
EAB112f001;Reißkraft;numerisch;pc-7.0
EAB490f001;Zahnung in mm;alphanumerisch;pc-7.0
EAB637f001;Grobporig;logisch;pc-7.0
AAB151f001;Gelenkausführung;alphanumerisch;pc-7.0
AAD141f001;Backen mit Aussparung;logisch;pc-7.0
AAD142f001;Mit Quetsch-/Klemmschutz;logisch;pc-7.0
EAB656f001;Max. Krallenöffnung;numerisch;pc-7.0
EAB657f001;Länge der flexiblen Welle;numerisch;pc-7.0
EAB113f001;Greiferöffnung;numerisch;pc-7.0
EAB134f001;Spitzenbreite;numerisch;pc-7.0
EAB499f001;Teflonbeschichtet;logisch;pc-7.0
AAD137f001;Min. Ringgröße;numerisch;pc-7.0
AAD145f001;Mit Schneide;logisch;pc-7.0
AAD143f001;Hülse;logisch;pc-7.0
AAD161f001;Min. Lochdurchmesser;numerisch;pc-7.0
AAD162f001;Max. Lochdurchmesser;numerisch;pc-7.0
AAD163f001;Mit Lochkennzeichnung;logisch;pc-7.0
AAB172f001;Min. Leiterquerschnitt;numerisch;pc-7.0
AAB173f001;Max. Leiterquerschnitt;numerisch;pc-7.0
AAD153f001;Universalprofil;logisch;pc-7.0
AAD155f001;Kunststoffkragen;logisch;pc-7.0
AAD156f001;Übersetzungsmechanik;alphanumerisch;pc-7.0
AAB168f001;Zwangssperre;logisch;pc-7.0
AAD157f001;Funktionsart;alphanumerisch;pc-7.0
AAD158f001;Anzahl der Crimpnester;numerisch;pc-7.0
AAD159f001;Mit Positionierer;logisch;pc-7.0
AAD146f001;Min. Querschnitt;numerisch;pc-7.0
AAD147f001;Max. Querschnitt;numerisch;pc-7.0
EAB398f001;Min. AWG-Querschnitt;numerisch;pc-7.0
EAB399f001;Max. AWG-Querschnitt;numerisch;pc-7.0
EAB397f001;Steckerform;alphanumerisch;pc-7.0
AAD148f001;Selbsteinstellend;logisch;pc-7.0
AAD149f001;Automatisch abziehend;logisch;pc-7.0
AAD150f001;Ratschenübersetzung;logisch;pc-7.0
AAC281f001;Schneidbereich;numerisch;pc-7.0
AAD151f001;Schneidwerkstoff Kupfer;logisch;pc-7.0
AAD152f001;Schneidwerkstoff Aluminium;logisch;pc-7.0
AAA563f001;Max. Materialstärke;numerisch;pc-7.0
EAB419f001;Für min. Düse;numerisch;pc-7.0
EAB420f001;Für max. Düse;numerisch;pc-7.0
EAB396f001;Auswechselbarer Dorn;logisch;pc-7.0
EAB118f001;Zangennorm;alphanumerisch;pc-7.0
EAB119f001;Oberflächenvergütung Kopf;alphanumerisch;pc-7.0
EAB148f001;Greiffläche gezahnt;logisch;pc-7.0
EAB527f001;Für harten Draht bis max.;numerisch;pc-7.0
EAB528f001;Für mittelharten Draht bis max.;numerisch;pc-7.0
EAB529f001;Für weichen Draht bis max.;numerisch;pc-7.0
EAD302f001;Min. Durchmesser Stanzeinsatz;numerisch;pc-7.0
EAD247f001;Max. Durchmesser Stanzeinsatz;numerisch;pc-7.0
EAD513f001;Zangenform;alphanumerisch;pc-7.0
EAB685f001;DIN ISO 5745;logisch;pc-7.0
EAD093f001;Einspannschaft;numerisch;pc-7.0
AAB878f001;Genauigkeit;numerisch;pc-7.0
EAD084f001;Durchmesser Messuhr;numerisch;pc-7.0
EAD089f001;Durchmesser Tastkugel;numerisch;pc-7.0
EAC540f001;Max. Messdicke;numerisch;pc-7.0
EAB036f001;Min. Nennspannungsbereich;numerisch;pc-7.0
EAB037f001;Max. Nennspannungsbereich;numerisch;pc-7.0
EAD045f001;Berührungslose Drehzahlmessung (optisch);logisch;pc-7.0
EAD287f001;Mechanische Drehzahlmessung;logisch;pc-7.0
EAD355f001;Mit Messung der Oberflächengeschwindigkeit;logisch;pc-7.0
EAC547f001;Max. Widerstandsprüfwert;numerisch;pc-7.0
EAC466f001;Mit Taschenlampenfunktion;logisch;pc-7.0
EAF141f001;Mit Leitungssuchfunktion;logisch;pc-7.0
EAF142f001;Mit Batterie;logisch;pc-7.0
EAF143f001;Mit Polarisitätsprüfung;logisch;pc-7.0
EAB416f001;Für min. Werkstück-Durchmesser;numerisch;pc-7.0
EAF144f001;Max. Ortungs-/Lesetiefe;numerisch;pc-7.0
EAF145f001;Programmierbar;logisch;pc-7.0
AAB868f001;Ablesung;numerisch;pc-7.0
EAD191f001;Interner Speicher;logisch;pc-7.0
EAD336f001;Mit Druckeranschluss;logisch;pc-7.0
EAD066f001;Drucker integriert;logisch;pc-7.0
EAB172f001;Messbereich;numerisch;pc-7.0
EAB050f001;Linsendurchmesser;numerisch;pc-7.0
AAB941f001;Vergrößerung;numerisch;pc-7.0
EAD018f001;Anzahl der Messbereiche;numerisch;pc-7.0
EAD466f001;Test Ausschaltzeit;logisch;pc-7.0
EAB150f001;Max. Holzstärke;numerisch;pc-7.0
EAF146f001;Mit automatischer Abschaltung;logisch;pc-7.0
EAF147f001;Mit Batterie-Unterspannungsanzeige;logisch;pc-7.0
EAF148f001;Min. Messgrenze;numerisch;pc-7.0
EAF149f001;Max. Messgrenze;numerisch;pc-7.0
EAE211f001;Min. Probendicke;numerisch;pc-7.0
EAE212f001;Skala umschaltbar;logisch;pc-7.0
EAE213f001;Anzahl der speicherbaren Prüfwerte;numerisch;pc-7.0
EAB044f001;Messtiefe;numerisch;pc-7.0
EAB220f001;Anzahl der Messbolzen;numerisch;pc-7.0
EAC551f001;Min. Prüfspannung;numerisch;pc-7.0
EAC541f001;Max. Prüfspannung;numerisch;pc-7.0
EAD259f001;Max. messbare Leitungslänge;numerisch;pc-7.0
EAD294f001;Messprinzip;alphanumerisch;pc-7.0
EAD506f001;Widerstandsmessbereich;logisch;pc-7.0
EAD067f001;Durchgangsprüfung;logisch;pc-7.0
EAD298f001;Min. Durchgangsprüfungsbereich;numerisch;pc-7.0
EAD243f001;Max. Durchgangsprüfungsbereich;numerisch;pc-7.0
EAD492f001;Verlängerungsantenne;logisch;pc-7.0
EAD222f001;Länge der Antenne;numerisch;pc-7.0
EAD042f001;Automatische Abschaltung;logisch;pc-7.0
AAD191f001;Max. Messbereich (in Zoll);alphanumerisch;pc-7.0
AAB890f001;Art des Gehäuses;alphanumerisch;pc-7.0
AAA568f001;Genauigkeitsklasse;alphanumerisch;pc-7.0
AAB879f001;Skalierung;alphanumerisch;pc-7.0
AAB891f001;Maßanfang;alphanumerisch;pc-7.0
AAB267f001;Mit Bauartzulassung;logisch;pc-7.0
AAB886f001;Min. Innenmessbereich;numerisch;pc-7.0
AAD201f001;Min. Innenmessbereich (in Zoll);alphanumerisch;pc-7.0
AAB887f001;Gehäuse mit Sichtfenster;logisch;pc-7.0
AAB888f001;Mit Feststellbremse;logisch;pc-7.0
AAB889f001;Einlaufbremse;logisch;pc-7.0
EAE214f001;Anzahl der Stellen;numerisch;pc-7.0
AAB861f002;Max. Anzeigenbereich;numerisch;pc-7.0
AAD197f001;Max. Anzeigenbereich (in Zoll);alphanumerisch;pc-7.0
AAB862f001;Umschaltbar mm/inch;logisch;pc-7.0
AAB866f001;Schnittstelle;alphanumerisch;pc-7.0
AAB867f001;Art der Messkraftregelung;alphanumerisch;pc-7.0
AAB747f002;Durchmesser Einspannschaft;numerisch;pc-7.0
AAD192f001;Ablesung (in Zoll);alphanumerisch;pc-7.0
AAB869f002;Max. Fehler;numerisch;pc-7.0
AAB865f001;Außenringdurchmesser;numerisch;pc-7.0
AAB873f001;Einspannung;alphanumerisch;pc-7.0
AAB871f001;Feineinstellung Höhenmessgerät;logisch;pc-7.0
AAB872f001;Fehlergrenze;numerisch;pc-7.0
EAD454f001;Standard-Messkraft;numerisch;pc-7.0
EAD449f001;Spannungsversorgung;numerisch;pc-7.0
EAD450f001;Speisefrequenz;numerisch;pc-7.0
EAD195f001;Kabelausgang seitlich;logisch;pc-7.0
EAD194f001;Kabelausgang gerade;logisch;pc-7.0
AAB923f001;Messgenauigkeit;numerisch;pc-7.0
AAB914f001;Laserklasse;alphanumerisch;pc-7.0
AAC277f001;Maßeinheit;alphanumerisch;pc-7.0
AAB915f001;Max. Betriebsdauer;numerisch;pc-7.0
EAC215f001;Laser-Sichtbarkeit im Innenbereich;numerisch;pc-7.0
AAB818f001;Spannungsversorgung;alphanumerisch;pc-7.0
EAC231f001;Mit Datentransfer;logisch;pc-7.0
AAB875f001;Anzahl der Glieder;numerisch;pc-7.0
AAB876f001;Stärke des Gliedes;numerisch;pc-7.0
AAB877f001;Querschnitt des Gliedes;numerisch;pc-7.0
AAC052f001;Teilung;alphanumerisch;pc-7.0
AAB881f001;Länge ausgezogen;numerisch;pc-7.0
AAD203f001;Länge eingeschoben (in Zoll);alphanumerisch;pc-7.0
AAD204f001;Länge ausgezogen (in Zoll);alphanumerisch;pc-7.0
AAB882f001;Auflösung;numerisch;pc-7.0
AAB884f001;MIt Nullstellung;logisch;pc-7.0
AAB885f001;Mit Speichermodul;logisch;pc-7.0
AAB918f001;Messraddurchmesser;numerisch;pc-7.0
AAD190f001;Min. Messbereich (in Zoll);alphanumerisch;pc-7.0
AAB893f002;Messschenkellänge (Schnabellänge);numerisch;pc-7.0
AAD200f001;Messschenkellänge (Schnabellänge) in Zoll;alphanumerisch;pc-7.0
AAB894f001;Kreuzspitzen;logisch;pc-7.0
AAB895f001;Mit Anreißfunktion;logisch;pc-7.0
AAB896f001;Tiefenmessstange;alphanumerisch;pc-7.0
AAB897f001;Art der Feststellung;alphanumerisch;pc-7.0
AAB902f001;Art der Feineinstellung;alphanumerisch;pc-7.0
AAB898f001;Querschnitt der Messschiene;numerisch;pc-7.0
AAD202f001;Querschnitt der Messschiene (in Zoll);alphanumerisch;pc-7.0
AAB899f001;Genauigkeit nach DIN 862;logisch;pc-7.0
AAB900f001;Feststellschraubung;logisch;pc-7.0
AAB901f001;Anzahl der Teilungen;numerisch;pc-7.0
AAB863f001;Brückenlänge;numerisch;pc-7.0
AAD205f001;Brückenlänge (in Zoll);alphanumerisch;pc-7.0
AAB905f002;Feineinstellung;logisch;pc-7.0
AAB903f001;Messerspitzen;logisch;pc-7.0
AAB904f001;Lochmaßansatz;numerisch;pc-7.0
AAD206f001;Lochmaßansatz (in Zoll);alphanumerisch;pc-7.0
AAB910f001;Art der analogen Anzeige;alphanumerisch;pc-7.0
AAB911f001;Datenausgang;alphanumerisch;pc-7.0
AAD195f001;Spindeldurchmesser (in Zoll);alphanumerisch;pc-7.0
AAB913f001;Prismenwinkel;numerisch;pc-7.0
AAD193f001;Trommeldurchmesser (in Zoll);alphanumerisch;pc-7.0
AAB908f001;Spindelsteigung;numerisch;pc-7.0
AAD194f001;Spindelsteigung (in Zoll);alphanumerisch;pc-7.0
AAB909f001;Mit Feststellung;logisch;pc-7.0
AAB912f001;Messteller;logisch;pc-7.0
AAB864f001;Bügeltiefe;numerisch;pc-7.0
AAB917f002;Anzahl der Messzeuge;numerisch;pc-7.0
EAB205f001;Max. Messschieber;numerisch;pc-7.0
EAB206f001;Toleranzklasse;alphanumerisch;pc-7.0
EAC213f001;Automatische Zieltafelfindung;logisch;pc-7.0
AAB948f001;Selbstnivellierend;logisch;pc-7.0
EAC214f001;Selbstnivellierbereich +/-;numerisch;pc-7.0
EAC232f001;Laser-Öffnungswinkel;numerisch;pc-7.0
EAC233f001;Anzahl der Strahlen;numerisch;pc-7.0
EAC324f001;Strahlenrichtung;alphanumerisch;pc-7.0
EAC241f001;Rotationsgeschwindigkeit Stufe 1;numerisch;pc-7.0
EAC242f001;Rotationsgeschwindigkeit Stufe 2;numerisch;pc-7.0
EAC243f001;Rotationsgeschwindigkeit Stufe 3;numerisch;pc-7.0
EAC244f001;Rotationsgeschwindigkeit Stufe 4;numerisch;pc-7.0
EAC248f001;Nivelliergenauigkeit;numerisch;pc-7.0
EAD456f001;Stationäre Messeinrichtung;logisch;pc-7.0
EAD327f001;Mit Alarmausgang;logisch;pc-7.0
EAD108f001;Externer Stromwandler;logisch;pc-7.0
EAC399f001;Bohrhülsen auswechselbar;logisch;pc-7.0
EAB047f001;Anzahl der Stifte;numerisch;pc-7.0
EAB048f001;Nonius;numerisch;pc-7.0
